stage,target,random_subspace,analysis,random_r_squared,persistence_rank4_r_squared,random_r_squared_mean,random_r_squared_95th,persistence_percentile_among_random,empirical_p_value
l21,gru_prediction_change,64,cross_task,-41.67836476065812,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,64,cross_manipulation,-31.20393831095376,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,64,heldout,-0.2127941527653309,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,64,cross_task,-1.2834860367053178,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,64,cross_manipulation,-1.2867421008081699,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,64,heldout,-4.736259570099999,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,64,cross_task,-17.30523892025383,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,64,cross_manipulation,-60.21471406350353,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,64,heldout,0.39111777371074563,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,64,cross_task,-0.7797355709977997,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,64,cross_manipulation,-1.009235919510622,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,64,heldout,-2.564257002829715,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,64,cross_task,-24.0400209567859,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,64,cross_manipulation,-48.05337216653817,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,65,heldout,-0.13878095025563297,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,65,cross_task,-2.4487987729911165,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,65,cross_manipulation,-1.4837361161424685,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,65,heldout,-1.1300895279156917,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,65,cross_task,-8.273844260363997,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,65,cross_manipulation,-5.6815210155143125,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,65,heldout,-1.1997550823540553,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,65,cross_task,-7.028416378274564,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,65,cross_manipulation,-6.686688816223099,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,65,heldout,-4.800012112781965,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,65,cross_task,-13.966435807881114,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,65,cross_manipulation,-35.12665018802825,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,65,heldout,-0.329707779260147,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,65,cross_task,-4.736172041159915,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,65,cross_manipulation,-1.5064300334660539,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,65,heldout,-2.298668038390151,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,65,cross_task,-8.421375073801004,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,65,cross_manipulation,-4.9979461091276045,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,66,heldout,-1.559760923920998,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,66,cross_task,-9.003533907040884,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,66,cross_manipulation,-8.258555297970023,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,66,heldout,-8.408508415706148,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,66,cross_task,-20.681281541103974,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,66,cross_manipulation,-43.356918047127934,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,66,heldout,-0.36771458976430155,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,66,cross_task,-3.520017664354306,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,66,cross_manipulation,-3.0233987808865175,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,66,heldout,-2.0597019360611353,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,66,cross_task,-6.157598833402818,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,66,cross_manipulation,-8.65725609375124,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,66,heldout,-0.6098575450789685,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,66,cross_task,-4.559013507203644,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,66,cross_manipulation,-3.9856284566715368,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,66,heldout,-4.633778598093191,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,66,cross_task,-9.713914419140332,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,66,cross_manipulation,-10.228411888983317,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,67,heldout,-0.20710725890632573,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,67,cross_task,-2.644809900348646,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,67,cross_manipulation,-4.004255785224146,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,67,heldout,-5.031108422856819,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,67,cross_task,-7.932903372815257,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,67,cross_manipulation,-42.50130135692644,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,67,heldout,-0.0938867277271707,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,67,cross_task,-1.2794023413104376,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,67,cross_manipulation,-1.740122121934646,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,67,heldout,-4.835967992750015,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,67,cross_task,-31.122804381889498,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,67,cross_manipulation,-32.15918543393671,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,67,heldout,0.21053126454859727,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,67,cross_task,-1.0159581733168643,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,67,cross_manipulation,-1.551017246341529,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,67,heldout,-6.169993356870179,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,67,cross_task,-14.62133747045302,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,67,cross_manipulation,-54.511553205308886,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,68,heldout,0.16123945537594878,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,68,cross_task,-1.2672166415406139,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,68,cross_manipulation,-0.3895912424842472,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,68,heldout,-3.9052828837134004,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,68,cross_task,-12.77420713534201,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,68,cross_manipulation,-13.011933396127015,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,68,heldout,0.5914569808179914,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,68,cross_task,-0.0803955753715196,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,68,cross_manipulation,0.008771267790923654,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,68,heldout,-4.209611403452276,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,68,cross_task,-10.535576085142148,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,68,cross_manipulation,-30.16210550162338,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,68,heldout,-0.039281188911723754,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,68,cross_task,-1.397052578829413,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,68,cross_manipulation,-2.090393720339989,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,68,heldout,-5.904342696731621,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,68,cross_task,-12.149427653131928,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,68,cross_manipulation,-72.32215471513192,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
l21,persistence_policy_change,69,heldout,-0.28096803105757845,0.23289050308386264,-0.35265315208205,0.3129906889921754,0.9,0.10891089108910891
l21,persistence_policy_change,69,cross_task,-3.8951196009417237,-4.4847831579800825,-3.743109958875379,-0.6765383065564694,0.34,0.6633663366336634
l21,persistence_policy_change,69,cross_manipulation,-2.404034516431173,-1.9863721173989817,-3.2177498436495227,-0.39562950365230387,0.62,0.38613861386138615
l21,gru_prediction_change,69,heldout,-3.6418107124658103,-1.6436234306436024,-4.454140620010969,-1.0549812270783459,0.9,0.10891089108910891
l21,gru_prediction_change,69,cross_task,-18.12055959549245,-11.425161616594394,-14.852561420156665,-4.438716065601354,0.51,0.49504950495049505
l21,gru_prediction_change,69,cross_manipulation,-33.07433346112818,-29.194873409991516,-29.069072915317847,-5.674430437210481,0.42,0.5841584158415841
displacement,persistence_policy_change,69,heldout,0.15498984599225155,0.4744023069868788,-0.16334077322455712,0.4274103385709274,0.96,0.04950495049504951
displacement,persistence_policy_change,69,cross_task,-2.99316613865433,-2.147074898548174,-2.830835460252372,-0.6313505735025678,0.54,0.46534653465346537
displacement,persistence_policy_change,69,cross_manipulation,-1.4462202482488107,-0.3379699144006535,-2.1565288602558113,-0.22927963912215138,0.93,0.07920792079207921
displacement,gru_prediction_change,69,heldout,-3.8769496636449747,-0.5328371451533912,-4.221840797447006,-1.154643984609335,0.99,0.019801980198019802
displacement,gru_prediction_change,69,cross_task,-13.615792827203459,-21.83023025877178,-15.15708613470642,-3.8293579428670688,0.22,0.7821782178217822
displacement,gru_prediction_change,69,cross_manipulation,-9.040049032159217,-17.817717381537854,-29.370686094327702,-5.691167815774268,0.59,0.4158415841584158
l22,persistence_policy_change,69,heldout,-0.15754925308247122,0.4435747475809681,-0.2745568363049805,0.39490685361123473,0.95,0.0594059405940594
l22,persistence_policy_change,69,cross_task,-3.0041667365067837,-1.9385087438568842,-3.404444747512028,-0.4021812652207115,0.67,0.33663366336633666
l22,persistence_policy_change,69,cross_manipulation,-1.2709139154188889,-0.42942431955243465,-2.5779150642718656,-0.21774892578086288,0.92,0.0891089108910891
l22,gru_prediction_change,69,heldout,-4.743526876561336,-0.7653845206090822,-4.134968470673473,-1.0847240689565578,0.98,0.0297029702970297
l22,gru_prediction_change,69,cross_task,-23.308611663903548,-15.328016506225353,-13.912509165596207,-4.0587385575006625,0.37,0.6336633663366337
l22,gru_prediction_change,69,cross_manipulation,-31.152424493888397,-12.334178939570089,-26.46227144421071,-5.014709900060228,0.66,0.3465346534653465
